GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,TRAVEL_MISSION_INT,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,DGSTFN,VISIT_AREA_NM_CODE
1,60.0,6.0,4.0,6.0,4.0,6.0,5.0,5.0,3.0,2.0,0.0,3,첨성대,2,3.0,8386
0,20.0,6.0,1.0,2.0,3.0,4.0,5.0,4.0,5.0,9.0,3.0,22,사천진해변,1,5.0,4075
0,20.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,7.0,2.0,1.0,21,송대말등대,1,5.0,4966
1,30.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,5.0,1.0,1.0,21,광안리해수욕장,1,4.0,945
0,30.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,1.0,0.0,1,롯데백화점 대구점,4,3.0,2771
1,30.0,3.0,1.0,4.0,3.0,1.0,4.0,5.0,4.0,2.0,1.0,23,속초아이,6,5.0,4935
0,30.0,5.0,1.0,2.0,2.0,3.0,5.0,6.0,3.0,2.0,1.0,3,경주엑스포대공원,6,5.0,627
0,30.0,4.0,4.0,2.0,4.0,2.0,1.0,5.0,2.0,3.0,1.0,5,대룡마을,7,4.0,2078
1,20.0,2.0,2.0,4.0,6.0,3.0,6.0,2.0,5.0,2.0,1.0,24,속초해수욕장,1,5.0,4940
1,30.0,4.0,1.0,1.0,1.0,3.0,3.0,6.0,6.0,4.0,0.0,26,궁남지,2,4.0,1265
0,30.0,7.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,6,세계주류,4,5.0,4747
0,20.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,7.0,1.0,1.0,6,해운대해수욕장,1,5.0,9622
1,30.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3,엑스더스카이,1,5.0,5966
0,20.0,4.0,3.0,1.0,3.0,6.0,5.0,7.0,7.0,8.0,1.0,3,월정교,2,5.0,6891
0,20.0,2.0,2.0,5.0,3.0,1.0,3.0,7.0,2.0,2.0,1.0,3,경주중앙시장,4,3.0,639
1,30.0,1.0,2.0,1.0,2.0,7.0,1.0,3.0,6.0,2.0,0.0,21,세인트존스호텔,8,4.0,4773
1,30.0,5.0,2.0,1.0,2.0,4.0,5.0,2.0,5.0,1.0,4.0,3,첨성대,2,4.0,8386
1,40.0,1.0,6.0,1.0,4.0,4.0,6.0,2.0,6.0,1.0,1.0,3,보문정,1,2.0,3683
0,40.0,2.0,3.0,3.0,4.0,3.0,4.0,6.0,5.0,1.0,0.0,21,허균허난설헌기념관,1,4.0,9673
1,40.0,1.0,1.0,4.0,3.0,2.0,1.0,6.0,6.0,2.0,1.0,21,해안도로,1,5.0,9597
0,50.0,1.0,6.0,4.0,3.0,4.0,4.0,6.0,2.0,10.0,1.0,28,철원한탄강 주상절리길 순담매표소,1,5.0,8381
1,20.0,7.0,1.0,7.0,2.0,1.0,1.0,6.0,7.0,1.0,0.0,4,전포카페거리 및 서면시장,4,5.0,7668
1,30.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,7.0,2.0,6,영천강변공원,1,5.0,6207
1,20.0,5.0,2.0,5.0,4.0,6.0,5.0,7.0,3.0,5.0,0.0,10,락휴코인노래연습장 부산대점,4,5.0,2671
0,20.0,4.0,2.0,1.0,3.0,4.0,3.0,5.0,5.0,2.0,1.0,3,최참판댁,2,5.0,8542
1,20.0,3.0,2.0,4.0,3.0,5.0,5.0,2.0,5.0,1.0,3.0,6,해운대블루라인파크 송정정거장,6,4.0,9617
0,30.0,2.0,2.0,3.0,4.0,5.0,2.0,6.0,5.0,3.0,1.0,11,금강송군락지,7,3.0,1338
0,50.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,7.0,22,삼척해상케이블카 장호역,6,3.0,4199
1,50.0,4.0,5.0,2.0,4.0,3.0,6.0,3.0,4.0,1.0,3.0,3,대구근대화골목,2,4.0,2038
0,50.0,4.0,1.0,2.0,2.0,3.0,6.0,2.0,3.0,7.0,1.0,1,춘청명동,4,3.0,8588
0,20.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,6.0,2.0,3.0,23,포토이즘스튜디오 경주점,4,3.0,9151
0,30.0,4.0,5.0,3.0,1.0,1.0,4.0,5.0,4.0,9.0,1.0,3,첨성대,2,4.0,8386
0,50.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,6.0,7.0,1.0,3,대관령전망대,1,5.0,2019
0,20.0,2.0,1.0,5.0,3.0,3.0,6.0,3.0,6.0,2.0,3.0,3,셀픽스 황리단길점,4,5.0,4802
1,20.0,2.0,6.0,2.0,4.0,2.0,5.0,6.0,7.0,1.0,0.0,22,월영교,1,5.0,6888
0,30.0,4.0,7.0,6.0,5.0,6.0,6.0,7.0,7.0,1.0,3.0,22,하슬라아트월드,3,5.0,9301
0,30.0,6.0,1.0,1.0,4.0,6.0,7.0,2.0,6.0,1.0,3.0,2,찐빵땟거리,4,4.0,8219
0,30.0,1.0,2.0,2.0,3.0,2.0,2.0,6.0,6.0,2.0,1.0,3,태화강국가정원,1,5.0,8885
1,30.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,3.0,1.0,3,보문투어,7,5.0,3685
1,20.0,4.0,1.0,1.0,2.0,4.0,6.0,2.0,7.0,10.0,2.0,22,해운대블루라인파크 미포정거장,6,4.0,9616
0,20.0,2.0,1.0,2.0,4.0,2.0,6.0,2.0,6.0,1.0,1.0,3,첨성대,2,5.0,8386
1,50.0,4.0,5.0,2.0,4.0,3.0,6.0,3.0,4.0,1.0,3.0,3,나정고운모래해변,1,4.0,1559
1,40.0,4.0,7.0,6.0,6.0,6.0,4.0,5.0,2.0,5.0,3.0,12,구룡포일본인가옥거리,4,4.0,1045
0,20.0,2.0,2.0,2.0,4.0,4.0,3.0,6.0,5.0,1.0,2.0,5,용평리조트 마운틴코스터,5,5.0,6649
0,40.0,2.0,1.0,4.0,3.0,6.0,4.0,2.0,7.0,3.0,3.0,9,영금정,1,5.0,6134
0,50.0,5.0,3.0,2.0,3.0,6.0,3.0,4.0,5.0,2.0,3.0,3,낙산사,2,4.0,1582
0,30.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,7.0,2.0,1.0,21,아우라지,1,4.0,5609
0,20.0,1.0,7.0,7.0,2.0,1.0,2.0,7.0,5.0,2.0,1.0,12,동성로로데오거리,4,4.0,2487
0,30.0,2.0,2.0,2.0,6.0,6.0,5.0,6.0,2.0,3.0,1.0,3,쏠비치 삼척,6,5.0,5509
1,40.0,2.0,4.0,6.0,3.0,5.0,4.0,6.0,5.0,1.0,3.0,23,안목해변,4,5.0,5716
0,30.0,4.0,1.0,1.0,7.0,7.0,1.0,7.0,1.0,1.0,0.0,1,환호공원,6,1.0,9955
0,50.0,1.0,7.0,2.0,3.0,2.0,1.0,3.0,4.0,6.0,2.0,28,설악산국립공원 흘림골코스,1,5.0,4644
0,20.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,6.0,2.0,1.0,9,안동하회마을 만송정숲,8,5.0,5698
0,20.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,6.0,7.0,0.0,12,경남도립미술관,3,5.0,552
0,20.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,6.0,2.0,0.0,1,강문해변,1,4.0,375
0,20.0,6.0,1.0,2.0,7.0,6.0,6.0,5.0,7.0,5.0,0.0,22,강문해변,1,5.0,375
1,40.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2,델피노 오션플레이,6,5.0,2310
0,30.0,2.0,1.0,1.0,4.0,6.0,6.0,4.0,1.0,7.0,1.0,9,동성로,4,5.0,2484
0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,6,옥천사,2,5.0,6410
0,30.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,0.0,21,대릉원돌담길,7,4.0,2082
0,30.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,6.0,9.0,3.0,22,김광석다시그리기길,4,5.0,1434
0,50.0,3.0,2.0,6.0,3.0,5.0,6.0,6.0,6.0,9.0,4.0,3,진평왕릉,2,5.0,8195
0,30.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,5.0,9.0,4.0,22,철원고석정꽃밭,1,5.0,8375
1,40.0,3.0,2.0,1.0,4.0,2.0,5.0,6.0,2.0,9.0,1.0,1,부산요트투어 더요트,5,5.0,3809
1,40.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,6.0,8.0,4.0,1,롯데마트 광복점,4,3.0,2722
1,20.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,5.0,1.0,2.0,2,동궁과월지,1,4.0,2419
0,30.0,2.0,2.0,3.0,1.0,3.0,4.0,5.0,3.0,3.0,1.0,2,서면시장,4,5.0,4372
0,30.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,7.0,2.0,5,철원한탄강 주상절리길 드르니매표소,1,3.0,8380
0,20.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,3,불국사,2,3.0,3911
0,20.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,6.0,1.0,0.0,22,속초해수욕장,1,4.0,4940
0,30.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,6.0,2.0,1.0,2,외옹치해변,7,4.0,6563
1,30.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,1.0,1,센텀시티 스파랜드,6,5.0,4797
1,20.0,4.0,1.0,1.0,4.0,5.0,6.0,6.0,6.0,9.0,1.0,6,장생포고래박물관,2,5.0,7513
1,30.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,1.0,1.0,6,남매지,7,4.0,1630
1,20.0,6.0,2.0,6.0,2.0,6.0,6.0,2.0,7.0,3.0,1.0,22,광안리해수욕장,1,5.0,945
1,30.0,1.0,1.0,1.0,4.0,4.0,7.0,5.0,7.0,2.0,1.0,28,디피랑,6,3.0,2622
1,20.0,4.0,2.0,4.0,3.0,6.0,4.0,6.0,6.0,1.0,0.0,22,태종대 전망대,1,5.0,8874
0,20.0,4.0,1.0,3.0,1.0,5.0,5.0,7.0,4.0,1.0,1.0,2,주라지테마파크 신세계백화점대구점,6,5.0,7984
1,50.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,8.0,2.0,3,안동 월영교,7,5.0,5681
1,30.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,6,아르떼뮤지엄 강릉,3,5.0,5565
1,40.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,2.0,6.0,5,추암해변,1,5.0,8553
0,30.0,3.0,4.0,1.0,2.0,2.0,1.0,6.0,6.0,3.0,1.0,21,사유원,1,1.0,4055
0,40.0,2.0,3.0,3.0,4.0,3.0,4.0,6.0,5.0,1.0,0.0,21,강릉중앙시장,4,4.0,368
0,30.0,3.0,6.0,3.0,4.0,5.0,5.0,2.0,5.0,1.0,3.0,6,섬진강대나무숲길,1,3.0,4663
0,40.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,7.0,5.0,22,홈플러스 영주점,4,4.0,9811
1,40.0,2.0,2.0,3.0,4.0,6.0,6.0,2.0,6.0,8.0,3.0,6,맹방해수욕장,1,4.0,3004
0,30.0,4.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,3.0,2.0,2,스파크랜드,6,5.0,5278
1,40.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,6.0,2.0,6.0,5,솔밭체육공원오토캠핑장,5,5.0,4952
0,30.0,6.0,7.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,1,황리단길,4,5.0,9980
0,20.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,7.0,2.0,1.0,3,불국사,2,4.0,3911
1,40.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1,해리단길,4,4.0,9577
1,40.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,5,정동진해변,1,5.0,7692
1,30.0,2.0,4.0,1.0,2.0,6.0,2.0,2.0,6.0,7.0,0.0,9,도리마을 은행나무숲,1,5.0,2344
0,20.0,5.0,3.0,5.0,2.0,5.0,6.0,6.0,6.0,3.0,1.0,1,업스퀘어,4,4.0,5901
1,40.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,2,속초관광수산시장,4,3.0,4927
1,30.0,4.0,3.0,7.0,7.0,7.0,7.0,1.0,7.0,5.0,0.0,1,창원수목원,1,5.0,8258
0,30.0,2.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,1.0,3.0,5,밀브릿지,7,4.0,3401
1,40.0,1.0,4.0,3.0,2.0,2.0,7.0,6.0,7.0,7.0,4.0,5,장호항 인근 스노쿨링,5,4.0,7549
0,20.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,7.0,7.0,1.0,7,현대백화점 대구점,4,5.0,9698
0,40.0,1.0,1.0,3.0,2.0,6.0,6.0,2.0,7.0,3.0,5.0,6,국립등대박물관,2,5.0,1129
1,50.0,1.0,3.0,1.0,5.0,4.0,2.0,6.0,7.0,5.0,1.0,22,남문,1,4.0,1632
1,20.0,5.0,1.0,4.0,5.0,6.0,5.0,3.0,3.0,10.0,0.0,10,센텀시티 스파랜드,6,5.0,4797
1,60.0,7.0,6.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,1.0,8,봉화시장,4,4.0,3771
0,30.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,6.0,2.0,1.0,3,강릉중앙시장,4,4.0,368
0,20.0,3.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,3.0,5.0,2,캘리포니아비치,6,4.0,8696
0,30.0,5.0,2.0,3.0,2.0,5.0,5.0,3.0,5.0,2.0,2.0,11,국립낙동강생물자원관,3,5.0,1121
0,20.0,4.0,3.0,2.0,6.0,6.0,2.0,6.0,2.0,4.0,0.0,2,속초관광수산시장,4,4.0,4927
1,20.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,2,정동진해변,1,5.0,7692
1,30.0,1.0,1.0,1.0,2.0,6.0,2.0,6.0,1.0,7.0,2.0,5,백도해변,1,4.0,3534
1,40.0,1.0,4.0,3.0,5.0,1.0,3.0,5.0,2.0,3.0,2.0,2,안흥찐빵마을,7,4.0,5754
1,30.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,7.0,3.0,5.0,3,문경도자기박물관,2,3.0,3249
0,20.0,3.0,1.0,5.0,1.0,2.0,6.0,5.0,7.0,3.0,1.0,3,첨성대,2,5.0,8386
1,30.0,2.0,1.0,5.0,2.0,5.0,6.0,1.0,5.0,3.0,2.0,21,설악케이블카,6,4.0,4652
1,40.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,6.0,1.0,3.0,3,대포항,4,3.0,2201
0,40.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,6.0,7.0,0.0,6,육림고개,4,4.0,6997
1,30.0,6.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,2.0,2.0,2,국립가리왕산자연휴양림,1,5.0,1106
0,30.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,6.0,2.0,1.0,9,광안리해수욕장,1,4.0,945
1,50.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,3.0,2.0,2,대화전통시장,4,4.0,2230
0,30.0,7.0,1.0,4.0,4.0,6.0,4.0,7.0,1.0,1.0,0.0,23,흰여울문화마을,7,5.0,10082
1,20.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,5.0,3.0,1.0,6,별마로천문대,3,5.0,3642
0,20.0,4.0,3.0,1.0,3.0,6.0,5.0,7.0,7.0,8.0,1.0,3,첨성대,2,5.0,8386
1,20.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,5,남이섬,1,4.0,1680
1,40.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,1.0,5,강문해변,1,4.0,375
0,40.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,6.0,1.0,6.0,22,도째비골 해랑전망대,7,4.0,2363
1,60.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,1.0,3.0,9,진주성,8,4.0,8181
1,20.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0,2,롯데월드 어드벤처 부산,6,3.0,2834
0,20.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,3.0,1.0,3,포토이즘박스 황리단길점,4,4.0,9150
0,30.0,2.0,2.0,1.0,5.0,3.0,5.0,6.0,6.0,1.0,3.0,21,삼포해수욕장,1,4.0,4209
1,30.0,3.0,1.0,2.0,2.0,6.0,3.0,1.0,7.0,1.0,0.0,5,인구해변,7,4.0,7300
1,30.0,2.0,6.0,4.0,1.0,6.0,6.0,2.0,6.0,2.0,2.0,23,신세계백화점 센텀시티점,4,5.0,5391
1,40.0,4.0,1.0,3.0,2.0,2.0,6.0,3.0,1.0,1.0,2.0,1,보수동책방골목,4,3.0,3707
0,30.0,4.0,1.0,3.0,3.0,5.0,4.0,3.0,6.0,1.0,1.0,12,오도리간이해수욕장,1,3.0,6278
0,30.0,4.0,7.0,6.0,5.0,6.0,6.0,7.0,7.0,1.0,3.0,22,속초아이,6,5.0,4935
0,40.0,2.0,6.0,1.0,5.0,3.0,2.0,2.0,5.0,1.0,1.0,3,창녕교동고분군,2,5.0,8236
0,30.0,1.0,4.0,1.0,4.0,2.0,7.0,7.0,7.0,7.0,0.0,22,간절곶,7,5.0,291
0,20.0,4.0,6.0,2.0,4.0,2.0,2.0,1.0,7.0,3.0,3.0,3,홈플러스 경주점,4,3.0,9783
0,30.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,6.0,2.0,0.0,1,현대백화점 대구점,4,4.0,9698
0,30.0,6.0,3.0,1.0,1.0,5.0,3.0,6.0,6.0,2.0,3.0,1,해운대해수욕장,1,5.0,9622
1,40.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,4.0,8.0,2.0,6,수로왕릉,2,5.0,5042
0,20.0,4.0,3.0,1.0,3.0,6.0,5.0,7.0,7.0,8.0,1.0,3,한국대중음악박물관,2,5.0,9361
0,20.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,7.0,1.0,1.0,1,흰여울문화마을,7,5.0,10082
1,40.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,13,법주사,2,4.0,3606
0,20.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,1.0,4,들꽃향기로 산책길,7,4.0,2594
0,30.0,2.0,2.0,2.0,3.0,6.0,2.0,2.0,4.0,4.0,0.0,21,오대산월정사 전나무숲길,7,5.0,6277
0,20.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,7.0,1.0,0.0,21,송지호둘레길,7,4.0,5012
0,50.0,2.0,7.0,1.0,4.0,4.0,2.0,5.0,5.0,2.0,1.0,23,주문진해변,1,5.0,7994
0,30.0,4.0,3.0,3.0,5.0,6.0,6.0,2.0,4.0,3.0,3.0,1,환호공원 스페이스워크,6,5.0,9956
1,30.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,2.0,3,원주 강원감영,2,3.0,6827
0,40.0,3.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,2,섭죽마을,7,4.0,4665
1,40.0,6.0,5.0,2.0,6.0,6.0,7.0,2.0,3.0,7.0,0.0,9,철암탄광역사촌,2,4.0,8373
1,30.0,7.0,6.0,2.0,3.0,7.0,5.0,2.0,2.0,2.0,1.0,3,허균허난설헌기념관,2,3.0,9673
0,40.0,2.0,1.0,4.0,1.0,3.0,5.0,3.0,6.0,10.0,2.0,5,비발디파크 오션월드,6,5.0,3962
1,30.0,4.0,4.0,5.0,2.0,5.0,3.0,2.0,6.0,3.0,1.0,3,용두산공원,1,4.0,6586
0,30.0,2.0,1.0,1.0,2.0,7.0,3.0,5.0,7.0,2.0,1.0,22,추암촛대바위,1,4.0,8552
0,20.0,2.0,3.0,3.0,3.0,4.0,5.0,7.0,6.0,10.0,4.0,1,외옹치 바다향기로,7,4.0,6562
0,20.0,6.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1,안목해변,1,4.0,5716
0,40.0,1.0,4.0,3.0,6.0,6.0,3.0,5.0,6.0,7.0,1.0,22,낙원문화공원,7,4.0,1590
0,30.0,1.0,1.0,4.0,3.0,4.0,5.0,6.0,7.0,3.0,1.0,22,자갈치시장,4,4.0,7424
1,40.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,6,해운대해수욕장 및 구남로,1,5.0,9623
0,30.0,1.0,4.0,4.0,3.0,1.0,4.0,6.0,6.0,2.0,1.0,22,안목해변,1,4.0,5716
0,60.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,26,태화강국가정원,1,4.0,8885
1,20.0,6.0,2.0,2.0,2.0,6.0,2.0,6.0,6.0,1.0,1.0,6,신세계백화점 대구점,4,4.0,5387
0,30.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,8.0,2.0,3,문경새재도립공원,2,5.0,3255
0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,2,황매산법연사,2,5.0,9990
0,20.0,3.0,3.0,2.0,3.0,6.0,2.0,2.0,6.0,1.0,1.0,6,진주성 관리사무소 촉석문매표소,2,5.0,8183
0,20.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,1.0,4,김광석다시그리기길,7,4.0,1434
1,20.0,6.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,2.0,1.0,3,범어사 및 범리단길,2,4.0,3600
0,50.0,2.0,2.0,1.0,4.0,6.0,3.0,3.0,2.0,2.0,0.0,21,울산 문화의거리,4,5.0,6755
1,20.0,4.0,2.0,2.0,3.0,6.0,2.0,7.0,5.0,6.0,0.0,5,이마트 속초점,4,5.0,7130
0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,7.0,0.0,2,태종대 전망대,1,4.0,8874
1,20.0,1.0,2.0,1.0,6.0,6.0,2.0,7.0,6.0,2.0,1.0,6,롯데백화점 울산점,4,4.0,2782
0,30.0,2.0,2.0,1.0,2.0,3.0,2.0,6.0,3.0,6.0,3.0,28,지리산 로타리대피소,1,4.0,8102
0,30.0,1.0,1.0,2.0,3.0,2.0,3.0,7.0,2.0,1.0,0.0,3,월영교,7,4.0,6888
0,30.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,6.0,10.0,1.0,6,낙동강하구둑,7,4.0,1577
0,20.0,3.0,1.0,1.0,1.0,5.0,4.0,6.0,6.0,1.0,1.0,3,불국사,2,4.0,3911
1,40.0,2.0,2.0,3.0,4.0,6.0,6.0,2.0,6.0,8.0,3.0,6,이사부사자공원,1,3.0,7199
0,20.0,3.0,1.0,5.0,1.0,2.0,6.0,5.0,7.0,3.0,1.0,3,월정교,2,5.0,6891
1,20.0,2.0,2.0,2.0,6.0,4.0,4.0,3.0,5.0,3.0,2.0,2,청초호유원지,4,5.0,8478
0,30.0,7.0,7.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,1.0,6,장생포고래문화마을,7,5.0,7512
1,20.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4,속초관광수산시장,4,4.0,4927
1,20.0,4.0,1.0,1.0,5.0,4.0,1.0,7.0,5.0,7.0,4.0,23,비발디파크 두릉산자연휴양림,7,4.0,3959
0,30.0,6.0,6.0,6.0,4.0,2.0,6.0,6.0,5.0,4.0,0.0,3,금오산저수지,7,5.0,1392
1,30.0,2.0,2.0,1.0,4.0,6.0,2.0,2.0,5.0,2.0,1.0,28,묵호등대전망대,3,3.0,3243
0,50.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,7.0,1.0,3.0,28,수성못,1,3.0,5071
0,20.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,7.0,1.0,0.0,21,고성왕곡마을,7,3.0,739
1,20.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,1.0,22,대릉원,2,5.0,2080
0,30.0,2.0,2.0,1.0,5.0,3.0,5.0,6.0,6.0,1.0,3.0,21,백담사,2,4.0,3533
0,30.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,5.0,2.0,3.0,2,홍천동키마을,7,4.0,9865
0,20.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,7.0,1.0,1.0,5,청도군 각북면 남산리1329,7,5.0,8412
0,30.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2,레고랜드코리아리조트,6,4.0,2688
1,40.0,1.0,6.0,2.0,6.0,3.0,2.0,6.0,5.0,2.0,0.0,28,덕산기계곡,1,2.0,2278
0,30.0,2.0,2.0,1.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,9,전통문화콘텐츠박물관,2,5.0,7661
0,20.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,9.0,4.0,21,삼척해상케이블카 장호역,6,5.0,4199
1,40.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,0.0,1,월정사 성보박물관,2,4.0,6900
0,20.0,2.0,1.0,1.0,2.0,3.0,2.0,6.0,7.0,4.0,1.0,23,동촌유원지,1,5.0,2511
1,30.0,2.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,1.0,1.0,2,황리단길,4,5.0,9980
0,50.0,1.0,2.0,1.0,3.0,6.0,3.0,3.0,6.0,7.0,3.0,22,백석탄,1,5.0,3549
0,20.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,7.0,1.0,0.0,22,뮤지엄원,3,4.0,3327
1,30.0,6.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,2.0,2.0,2,하이원스키장 마운틴스키하우스,5,4.0,9315
0,30.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,0.0,28,금오산,1,5.0,1386
0,30.0,4.0,3.0,2.0,4.0,3.0,6.0,7.0,1.0,8.0,0.0,3,국립경주박물관,2,4.0,1107
1,40.0,4.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1,해운대전통시장,4,4.0,9621
1,30.0,6.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,1,이케아 동부산점,4,4.0,7250
0,20.0,4.0,5.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,1.0,24,광안리해수욕장,1,5.0,945
1,50.0,1.0,2.0,1.0,4.0,6.0,5.0,3.0,2.0,1.0,3.0,8,정선아리랑시장,4,4.0,7707
1,30.0,2.0,1.0,4.0,5.0,4.0,2.0,3.0,7.0,1.0,5.0,23,함안연꽃테마파크,6,4.0,9527
1,40.0,5.0,2.0,1.0,4.0,5.0,5.0,2.0,5.0,10.0,2.0,2,레고랜드코리아리조트,6,4.0,2688
0,30.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,7.0,2.0,3.0,2,원주도래미시장,4,4.0,6828
0,20.0,3.0,1.0,2.0,6.0,6.0,7.0,7.0,7.0,1.0,4.0,2,첨성대,2,4.0,8386
0,30.0,7.0,2.0,6.0,3.0,1.0,1.0,7.0,4.0,1.0,1.0,3,경상감영공원,1,5.0,572
